verdict	suspect	suspect_count	candidate	candidate_count	freq_ratio	candidate_in_lexicon	confidence
both-known	ΕΒΔΟΜΑΔΕΣ	2	ΕΒΔΟΜΑΔΟΣ	2	1.0	True	low
neither-known	ΕΣΥΝΕΦΙΑΖΑΝ	2	ΕΣΥΝΕΦΙΑΣΑΝ	2	1.0	False	low
both-known	ΠΑΡΑΔΟΣΙΑΚΕΣ	2	ΠΑΡΑΔΟΣΙΑΚΟΣ	2	1.0	True	low
both-known	ΤΕΚΝΩΝ	2	ΤΕΧΝΩΝ	2	1.0	True	low
one-known	ΦΗΜΕΣ	2	ΦΗΝΕΣ	2	1.0	False	low
neither-known	ΖΙΑΔΡΑ	2	ΣΙΑΔΡΑ	2	1.0	False	low
both-known	ΑΛΛΑΖΟΥΝ	2	ΑΛΛΑΞΟΥΝ	2	1.0	True	low
one-known	ΕΠΗΓΑΜΕ	2	ΕΠΗΡΑΜΕ	2	1.0	False	low
both-known	ΦΡΟΝΤΙΖΑΝ	2	ΦΡΟΝΤΙΣΑΝ	2	1.0	True	low
neither-known	ΛΑΚΙΑ	2	ΛΑΚΚΑ	2	1.0	False	low
both-known	ΜΑΖΕΥΕ	2	ΜΑΖΕΨΕ	2	1.0	True	low
neither-known	ΤΣΕΡΜΤΑ	2	ΤΣΕΡΝΤΑ	2	1.0	False	low
both-known	ΜΑΙΡΗΣ	2	ΜΑΚΡΗΣ	2	1.0	True	low
one-known	ΚΛΟΥΒΙΑ	2	ΚΛΟΥΘΙΑ	2	1.0	False	low
both-known	ΡΑΓΙΖΟΥΝ	2	ΡΑΓΙΣΟΥΝ	2	1.0	True	low
neither-known	ΠΑΝΤΑΖΗΛΟΥ	1	ΠΑΝΤΑΞΗΛΟΥ	1	1.0	False	low
neither-known	ΓΙΩΤΗΣ	1	ΡΙΩΤΗΣ	1	1.0	False	low
both-known	ΑΓΑΠΗΜΕΝΕΣ	1	ΑΓΑΠΗΜΕΝΟΣ	1	1.0	True	low
both-known	ΛΟΓΙΕΣ	1	ΛΟΓΙΟΣ	1	1.0	True	low
both-known	ΚΑΘΟΡΙΣΜΕΝΕΣ	1	ΚΑΘΟΡΙΣΜΕΝΟΣ	1	1.0	True	low
neither-known	ΠΑΝΟΙ	1	ΠΑΝΟΤ	1	1.0	False	low
both-known	ΠΕΙΝΟΥΝ	1	ΤΕΙΝΟΥΝ	1	1.0	True	low
both-known	ΕΖΩΣΕ	1	ΕΣΩΣΕ	1	1.0	True	low
both-known	ΑΠΕΦΟΙΤΗΣΕ	1	ΑΠΟΦΟΙΤΗΣΕ	1	1.0	True	low
both-known	ΣΥΝΕΧΙΖΟΜΕΝΕΣ	1	ΣΥΝΕΧΙΖΟΜΕΝΟΣ	1	1.0	True	low
neither-known	ΜΠΟΓΡΗ	1	ΜΠΟΤΡΗ	1	1.0	False	low
neither-known	ΜΠΟΡΡΗ	1	ΜΠΟΤΡΗ	1	1.0	False	low
neither-known	ΚΑΡΔΑΜΗ	1	ΚΑΡΔΑΝΗ	1	1.0	False	low
one-known	ΚΑΒΑΛΑ	1	ΚΑΡΑΛΑ	1	1.0	False	low
neither-known	ΚΑΠΕΡΙ	1	ΚΑΠΟΡΙ	1	1.0	False	low
both-known	ΣΙΔΕΡΕΝΙΕΣ	1	ΣΙΔΕΡΕΝΙΟΣ	1	1.0	True	low
one-known	ΠΙΘΑΝΟ	1	ΠΙΦΑΝΟ	1	1.0	False	low
both-known	ΣΧΕΔΙΑΖΕΙ	1	ΣΧΕΔΙΑΣΕΙ	1	1.0	True	low
both-known	ΣΧΕΔΙΑΖΕ	1	ΣΧΕΔΙΑΣΕ	1	1.0	True	low
both-known	ΑΝΑΓΓΕΙΛΕΙ	1	ΑΠΑΓΓΕΙΛΕΙ	1	1.0	True	low
both-known	ΑΙΣΙΟΔΟΞΕΣ	1	ΑΙΣΙΟΔΟΞΟΣ	1	1.0	True	low
both-known	ΕΥΡΥΤΕΡΕΣ	1	ΕΥΡΥΤΕΡΟΣ	1	1.0	True	low
neither-known	ΠΑΝΤΑΞΗΣ	1	ΠΑΝΤΑΣΗΣ	1	1.0	False	low
one-known	ΓΑΖΙΑ	1	ΤΑΖΙΑ	1	1.0	False	low
both-known	ΑΠΟΡΕΣ	1	ΑΠΟΡΟΣ	1	1.0	True	low
one-known	ΜΠΑΣΙΑΣ	1	ΜΠΑΣΤΑΣ	1	1.0	False	low
one-known	ΒΟΥΛΗΣ	1	ΡΟΥΛΗΣ	1	1.0	False	low
neither-known	ΜΟΥΣΓΑ	1	ΜΟΥΣΤΑ	1	1.0	False	low
both-known	ΤΣΙΜΕΝΤΕΝΙΕΣ	1	ΤΣΙΜΕΝΤΕΝΙΟΣ	1	1.0	True	low
neither-known	ΖΑΒΡΑ	1	ΖΑΘΡΑ	1	1.0	False	low
neither-known	ΖΑΒΡΑ	1	ΣΑΒΡΑ	1	1.0	False	low
one-known	ΒΕΓΓΟΥ	1	ΒΕΡΓΟΥ	1	1.0	False	low
both-known	ΦΡΟΝΤΙΖΕΙΣ	1	ΦΡΟΝΤΙΣΕΙΣ	1	1.0	True	low
neither-known	ΤΑΓΙΑ	1	ΤΑΤΙΑ	1	1.0	False	low
both-known	ΠΑΡΟΔΟ	1	ΠΑΡΟΛΟ	1	1.0	True	low
both-known	ΔΙΑΜΕΝΟΝΤΕΣ	1	ΔΙΑΜΕΝΟΝΤΟΣ	1	1.0	True	low
both-known	ΔΕΚΑΡΑ	1	ΔΕΚΑΤΑ	1	1.0	True	low
both-known	ΣΤΟΛΙΖΕ	1	ΣΤΟΛΙΣΕ	1	1.0	True	low
both-known	ΕΦΑΡΜΟΖΑΝ	1	ΕΦΑΡΜΟΣΑΝ	1	1.0	True	low
neither-known	ΧΙΛΙΟΜ	1	ΧΙΛΙΟΝ	1	1.0	False	low
both-known	ΖΩΝΤΑΝΕΣ	1	ΖΩΝΤΑΝΟΣ	1	1.0	True	low
one-known	ΝΙΠΤΗΡΕΣ	1	ΝΙΠΤΗΡΟΣ	1	1.0	False	low
neither-known	ΔΙΑΖΕΙ	1	ΔΡΑΖΕΙ	1	1.0	False	low
one-known	ΜΑΚΑΣ	1	ΜΑΧΑΣ	1	1.0	False	low
both-known	ΓΟΥΛΙ	1	ΠΟΥΛΙ	1	1.0	True	low
both-known	ΒΑΛΑΜΕ	1	ΒΑΛΑΝΕ	1	1.0	True	low
neither-known	ΤΟΝΕΣ	1	ΤΟΠΕΣ	1	1.0	False	low
one-known	ΚΑΠΝΑ	1	ΚΑΠΠΑ	1	1.0	False	low
neither-known	ΠΕΙΡΑΚΕΙΚΑ	1	ΠΕΤΡΑΚΕΙΚΑ	1	1.0	False	low
one-known	ΛΑΙΟΣ	1	ΛΑΚΟΣ	1	1.0	False	low
both-known	ΠΕΡΝΑΜΕ	1	ΠΕΡΝΑΝΕ	1	1.0	True	low
both-known	ΠΕΛΩΡΙΕΣ	1	ΠΕΛΩΡΙΟΣ	1	1.0	True	low
both-known	ΚΑΤΟΙΚΗΜΕΝΕΣ	1	ΚΑΤΟΙΚΗΜΕΝΟΣ	1	1.0	True	low
both-known	ΚΤΙΣΟΥΝ	1	ΧΤΙΣΟΥΝ	1	1.0	True	low
both-known	ΚΤΙΖΟΥΝ	1	ΚΤΙΣΟΥΝ	1	1.0	True	low
one-known	ΠΑΡΟΥ	1	ΠΑΡΟΧ	1	1.0	False	low
neither-known	ΑΓΡΕΣ	1	ΑΠΡΕΣ	1	1.0	False	low
neither-known	ΓΙΑΖΟΓΛΟΥ	1	ΓΙΑΣΟΓΛΟΥ	1	1.0	False	low
both-known	ΧΑΡΗΚΑΜΕ	1	ΧΑΡΗΚΑΝΕ	1	1.0	True	low
both-known	ΧΑΛΚΙΝΕΣ	1	ΧΑΛΚΙΝΟΣ	1	1.0	True	low
one-known	ΔΡΑΚΟ	1	ΔΡΑΧΟ	1	1.0	False	low
both-known	ΔΙΑΚΟ	1	ΔΡΑΚΟ	1	1.0	True	low
both-known	ΔΙΣΤΑΖΕ	1	ΔΙΣΤΑΣΕ	1	1.0	True	low
both-known	ΠΡΩΤΟΓΕΝΟΥΣ	1	ΠΡΩΤΟΓΟΝΟΥΣ	1	1.0	True	low
both-known	ΑΓΝΩΣΤΕΣ	1	ΑΓΝΩΣΤΟΣ	1	1.0	True	low
neither-known	ΠΕΛΛΕΝΗΣ	1	ΠΕΛΛΟΝΗΣ	1	1.0	False	low
both-known	ΕΓΚΑΤΑΛΕΙΜΜΕΝΕΣ	1	ΕΓΚΑΤΑΛΕΙΜΜΕΝΟΣ	1	1.0	True	low
both-known	ΓΙΟΡΤΑΖΑΝ	1	ΓΙΟΡΤΑΣΑΝ	1	1.0	True	low
one-known	ΛΕΞΕΩΣ	1	ΛΕΣΕΩΣ	1	1.0	False	low
both-known	ΕΠΗΡΕΑΖΕΙ	1	ΕΠΗΡΕΑΣΕΙ	1	1.0	True	low
neither-known	ΑΕΙΟΥ	1	ΔΕΙΟΥ	1	1.0	False	low
both-known	ΛΕΓΟΥΜΕ	1	ΛΕΓΟΥΝΕ	1	1.0	True	low
both-known	ΕΝΝΟΟΥΣΕ	1	ΕΥΝΟΟΥΣΕ	1	1.0	True	low
both-known	ΔΙΑΦΩΤΙΖΕΙ	1	ΔΙΑΦΩΤΙΣΕΙ	1	1.0	True	low
both-known	ΤΟΝΩΤΙΚΕΣ	1	ΤΟΝΩΤΙΚΟΣ	1	1.0	True	low
both-known	ΑΓΟΡΑΖΑΝ	1	ΑΓΟΡΑΣΑΝ	1	1.0	True	low
both-known	ΦΛΟΓΕΡΕΣ	1	ΦΛΟΓΕΡΟΣ	1	1.0	True	low
one-known	ΦΕΥΓΑ	1	ΦΟΥΓΑ	1	1.0	False	low
one-known	ΣΑΠΙΟ	1	ΣΑΠΤΟ	1	1.0	False	low
both-known	ΙΔΙΩΤΩΝ	1	ΙΔΡΩΤΩΝ	1	1.0	True	low
neither-known	ΚΑΛΑΒΑΣ	1	ΚΑΛΑΡΑΣ	1	1.0	False	low
one-known	ΛΕΣΒΟ	1	ΛΕΣΡΟ	1	1.0	False	low
neither-known	ΕΔΟΥΣΑ	1	ΟΔΟΥΣΑ	1	1.0	False	low
neither-known	ΓΙΑΝΝΑΚΑΔΗΣ	1	ΓΙΑΝΝΑΚΑΛΗΣ	1	1.0	False	low
both-known	ΥΠΑΙΘΡΙΕΣ	1	ΥΠΑΙΘΡΙΟΣ	1	1.0	True	low
both-known	ΕΥΓΕΝΙΚΕΣ	1	ΕΥΓΕΝΙΚΟΣ	1	1.0	True	low
neither-known	ΓΕΛΕΚΑΣ	1	ΓΟΛΕΚΑΣ	1	1.0	False	low
one-known	ΘΕΤΗΣ	1	ΦΕΤΗΣ	1	1.0	False	low
both-known	ΑΓΟΡΑΖΕΤΕ	1	ΑΓΟΡΑΣΕΤΕ	1	1.0	True	low
both-known	ΔΙΑΚΟ	1	ΛΙΑΚΟ	1	1.0	True	low
neither-known	ΑΓΟΓΑΝΗ	1	ΑΓΟΡΑΝΗ	1	1.0	False	low
both-known	ΕΚΤΙΖΑΝ	1	ΕΧΤΙΖΑΝ	1	1.0	True	low
both-known	ΚΡΑΤΑΜΕ	1	ΚΡΑΤΑΝΕ	1	1.0	True	low
one-known	ΓΑΡΔΕΝΙΑ	1	ΠΑΡΔΕΝΙΑ	1	1.0	False	low
neither-known	ΜΠΕΓΡΗΣ	1	ΜΠΟΓΡΗΣ	1	1.0	False	low
both-known	ΑΓΟΡΩΝ	1	ΑΠΟΡΩΝ	1	1.0	True	low
neither-known	ΠΑΙΝΕ	1	ΤΑΙΝΕ	1	1.0	False	low
one-known	ΡΗΜΑΤΑ	1	ΤΗΜΑΤΑ	1	1.0	False	low
neither-known	ΛΗΣΜΟΝΗΤΕ	1	ΛΗΣΜΟΝΗΤΟ	1	1.0	False	low
neither-known	ΠΡΟΣΠΑΘΕ	1	ΠΡΟΣΠΑΘΟ	1	1.0	False	low
neither-known	ΚΤΙΣΑΝ	1	ΧΤΙΣΑΝ	1	1.0	False	low
neither-known	ΦΗΜΕΡΙΟ	1	ΦΗΜΕΡΙΣ	1	1.0	False	low
both-known	ΧΑΜΕΝΕΣ	1	ΧΑΜΕΝΟΣ	1	1.0	True	low
neither-known	ΜΑΥΡΑΚΗΣ	1	ΝΑΥΡΑΚΗΣ	1	1.0	False	low
one-known	ΜΗΝΑΙΑ	1	ΜΗΝΑΚΑ	1	1.0	False	low
both-known	ΟΥΡΑΝΙΕΣ	1	ΟΥΡΑΝΙΟΣ	1	1.0	True	low
both-known	ΑΙΓΕΣ	1	ΑΙΡΕΣ	1	1.0	True	low
neither-known	ΔΑΚΟΥΡΓΟΣ	1	ΛΑΚΟΥΡΓΟΣ	1	1.0	False	low
both-known	ΕΧΤΙΖΑΝ	1	ΕΧΤΙΣΑΝ	1	1.0	True	low
both-known	ΞΑΝΑΠΗΓΑΝ	1	ΞΑΝΑΠΗΡΑΝ	1	1.0	True	low
both-known	ΒΟΛΕΥ	1	ΒΟΛΟΥ	1	1.0	True	low
neither-known	ΒΓΝΙΟΣ	1	ΒΓΝΤΟΣ	1	1.0	False	low
both-known	ΚΕΡΑΚΙΑ	1	ΧΕΡΑΚΙΑ	1	1.0	True	low
neither-known	ΚΟΡΕΛΑ	1	ΚΟΡΟΛΑ	1	1.0	False	low
neither-known	ΟΥΛΟΚΙΑ	1	ΣΥΛΟΚΙΑ	1	1.0	False	low
neither-known	ΚΟΥΡΤΗ	1	ΚΟΥΤΤΗ	1	1.0	False	low
neither-known	ΚΟΥΤΡΗ	1	ΚΟΥΤΤΗ	1	1.0	False	low
neither-known	ΘΩΜΗΣ	1	ΘΩΝΗΣ	1	1.0	False	low
one-known	ΜΕΤΑΚΟΜΙΖΕΙΣ	1	ΜΕΤΑΚΟΜΙΞΕΙΣ	1	1.0	False	low
both-known	ΓΝΩΡΙΖΑΜΕ	1	ΓΝΩΡΙΣΑΜΕ	1	1.0	True	low
both-known	ΠΑΛΙΕΣ	1	ΠΑΛΙΟΣ	1	1.0	True	low
both-known	ΜΑΤΑΙΕΣ	1	ΜΑΤΑΙΟΣ	1	1.0	True	low
one-known	ΣΤΑΘΗ	1	ΣΤΑΦΗ	1	1.0	False	low
neither-known	ΔΙΑΔΑ	1	ΔΙΑΛΑ	1	1.0	False	low
one-known	ΣΠΑΣΕ	1	ΣΤΑΣΕ	1	1.0	False	low
both-known	ΓΥΡΙΖΑ	1	ΓΥΡΙΣΑ	1	1.0	True	low
neither-known	ΠΙΣΚΕΦΘΕ	1	ΠΙΣΚΕΦΘΟ	1	1.0	False	low
neither-known	ΠΑΞΙΑ	1	ΤΑΞΙΑ	1	1.0	False	low
neither-known	ΝΤΕΒΕΣ	1	ΝΤΕΡΕΣ	1	1.0	False	low
one-known	ΦΟΒΗΘΗΚΑΜΕ	1	ΦΟΡΗΘΗΚΑΜΕ	1	1.0	False	low
neither-known	ΛΕΓΚΟΥ	1	ΛΕΓΧΟΥ	1	1.0	False	low
neither-known	ΕΙΠΑΣΕ	1	ΕΡΠΑΣΕ	1	1.0	False	low
both-known	ΚΤΥΠΗΣΑΝ	1	ΧΤΥΠΗΣΑΝ	1	1.0	True	low
both-known	ΓΥΡΕΥΕΙΣ	1	ΓΥΡΕΨΕΙΣ	1	1.0	True	low
both-known	ΔΙΑΣΚΕΥΗ	1	ΔΙΑΣΚΕΨΗ	1	1.0	True	low
both-known	ΜΑΖΕΥΕΙ	1	ΜΑΖΕΨΕΙ	1	1.0	True	low
both-known	ΑΓΩΝΙΕΣ	1	ΑΙΩΝΙΕΣ	1	1.0	True	low
both-known	ΔΙΑΒΑΖΕΤΕ	1	ΔΙΑΒΑΣΕΤΕ	1	1.0	True	low
neither-known	ΑΛΟΨΥΧΑ	1	ΔΛΟΨΥΧΑ	1	1.0	False	low
both-known	ΔΙΣΤΑΖΑ	1	ΔΙΣΤΑΣΑ	1	1.0	True	low
neither-known	ΒΓΝΙΟΣ	1	ΒΙΝΙΟΣ	1	1.0	False	low
both-known	ΤΑΜΕΙΑΚΕΣ	1	ΤΑΜΕΙΑΚΟΣ	1	1.0	True	low
both-known	ΠΕΔΙΟΥ	1	ΠΟΔΙΟΥ	1	1.0	True	low
neither-known	ΣΚΙΟΔΑ	1	ΣΚΙΣΔΑ	1	1.0	False	low
both-known	ΕΚΠΑΙΔΕΥΤΙΚΕΣ	1	ΕΚΠΑΙΔΕΥΤΙΚΟΣ	1	1.0	True	low
one-known	ΟΠΕΡΑ	1	ΟΠΟΡΑ	1	1.0	False	low
neither-known	ΒΙΓΙΑ	1	ΒΙΠΙΑ	1	1.0	False	low
both-known	ΓΕΜΙΣΤΕΣ	1	ΓΕΜΙΣΤΟΣ	1	1.0	True	low
neither-known	ΜΑΤΟΣ	1	ΝΑΤΟΣ	1	1.0	False	low
one-known	ΣΠΑΓΚΟΥ	1	ΣΠΑΡΚΟΥ	1	1.0	False	low
both-known	ΠΛΗΓΩΝ	1	ΠΛΗΡΩΝ	1	1.0	True	low
neither-known	ΓΕΤΟΣ	1	ΤΕΤΟΣ	1	1.0	False	low
both-known	ΠΑΓΑΝΑΣ	1	ΠΑΙΑΝΑΣ	1	1.0	True	low
both-known	ΑΥΓΕΡΗ	1	ΛΥΓΕΡΗ	1	1.0	True	low
neither-known	ΣΙΑΦΡΑ	1	ΣΤΑΦΡΑ	1	1.0	False	low
both-known	ΡΗΧΕΣ	1	ΡΗΧΟΣ	1	1.0	True	low
both-known	ΑΣΤΙΚΕΣ	1	ΑΣΤΙΚΟΣ	1	1.0	True	low
both-known	ΜΠΟΡΕΣ	1	ΜΠΟΤΕΣ	1	1.0	True	low
both-known	ΔΙΑΝΟΟΥΜΕΝΕΣ	1	ΔΙΑΝΟΟΥΜΕΝΟΣ	1	1.0	True	low
both-known	ΔΙΑΒΙΩΣΗ	1	ΔΙΑΒΡΩΣΗ	1	1.0	True	low
both-known	ΠΡΟΞΕΝΙΚΕΣ	1	ΠΡΟΞΕΝΙΚΟΣ	1	1.0	True	low
neither-known	ΓΚΛΑΚΕΣ	1	ΓΚΛΑΚΟΣ	1	1.0	False	low
neither-known	ΤΑΖΙΑ	1	ΤΑΞΙΑ	1	1.0	False	low
neither-known	ΔΑΟΝΙΑ	1	ΔΑΦΝΙΑ	1	1.0	False	low
both-known	ΣΦΑΖΟΥΝ	1	ΣΦΑΞΟΥΝ	1	1.0	True	low
one-known	ΥΠΟΒΑΘΜΙΣΗ	1	ΥΠΟΘΑΘΜΙΣΗ	1	1.0	False	low
one-known	ΚΑΦΕΤΖΗ	1	ΚΑΦΕΤΣΗ	1	1.0	False	low
both-known	ΔΙΑΦΟΡΕΤΙΚΕΣ	1	ΔΙΑΦΟΡΕΤΙΚΟΣ	1	1.0	True	low
neither-known	ΣΗΡΑΜΕ	1	ΣΗΤΑΜΕ	1	1.0	False	low
one-known	ΣΠΑΘΙΑ	1	ΣΠΑΘΡΑ	1	1.0	False	low
neither-known	ΔΕΔΟΥΡΗ	1	ΔΟΔΟΥΡΗ	1	1.0	False	low
neither-known	ΤΣΑΡΝΤΑΣ	1	ΤΣΑΡΥΤΑΣ	1	1.0	False	low
one-known	ΖΑΧΑΡΟΠΟΥΛΟΣ	1	ΣΑΧΑΡΟΠΟΥΛΟΣ	1	1.0	False	low
both-known	ΚΙΝΟΥΜΕΝΕΣ	1	ΚΙΝΟΥΜΕΝΟΣ	1	1.0	True	low
neither-known	ΞΙΟΥΣ	1	ΣΙΟΥΣ	1	1.0	False	low
both-known	ΓΕΜΙΖΕ	1	ΓΕΜΙΣΕ	1	1.0	True	low
both-known	ΠΑΡΑΓΩΓΕΣ	1	ΠΑΡΑΓΩΓΟΣ	1	1.0	True	low
both-known	ΔΙΑΚΟΣ	1	ΔΡΑΚΟΣ	1	1.0	True	low
both-known	ΓΡΑΦΙΚΕΣ	1	ΓΡΑΦΙΚΟΣ	1	1.0	True	low
both-known	ΑΓΩΓΟΥ	1	ΑΡΩΓΟΥ	1	1.0	True	low
both-known	ΣΥΝΕΧΙΖΕΙΣ	1	ΣΥΝΕΧΙΣΕΙΣ	1	1.0	True	low
both-known	ΛΕΙΩΝΕΙ	1	ΛΕΡΩΝΕΙ	1	1.0	True	low
neither-known	ΖΟΥΖΟΥΛΑΣ	1	ΣΟΥΖΟΥΛΑΣ	1	1.0	False	low
both-known	ΠΕΡΙΤΕΧΝΕΣ	1	ΠΕΡΙΤΕΧΝΟΣ	1	1.0	True	low
both-known	ΠΕΙΝΟΥΣΑΝ	1	ΠΕΡΝΟΥΣΑΝ	1	1.0	True	low
both-known	ΜΑΖΕΥΕΙΣ	1	ΜΑΖΕΨΕΙΣ	1	1.0	True	low
both-known	ΕΞΩΤΕΡΙΚΗΣ	1	ΕΣΩΤΕΡΙΚΗΣ	1	1.0	True	low
both-known	ΤΟΠΟΘΕΤΗΜΕΝΕΣ	1	ΤΟΠΟΘΕΤΗΜΕΝΟΣ	1	1.0	True	low
both-known	ΑΣΠΡΑ	1	ΑΣΤΡΑ	1	1.0	True	low
both-known	ΠΑΡΑΤΑΞΗ	1	ΠΑΡΑΤΑΣΗ	1	1.0	True	low
one-known	ΑΝΕΒΩ	1	ΑΝΕΘΩ	1	1.0	False	low
one-known	ΕΒΓΑΖΕ	1	ΕΡΓΑΖΕ	1	1.0	False	low
one-known	ΣΒΗΣΕΙΣ	1	ΣΘΗΣΕΙΣ	1	1.0	False	low
both-known	ΕΝΤΥΠΩΣΙΑΖΟΥΝ	1	ΕΝΤΥΠΩΣΙΑΣΟΥΝ	1	1.0	True	low
neither-known	ΚΟΝΔΙΤΣΑΣ	1	ΚΟΥΔΙΤΣΑΣ	1	1.0	False	low
both-known	ΡΙΓΕΣ	1	ΡΙΠΕΣ	1	1.0	True	low
both-known	ΑΝΗΦΟΡΙΖΕΙ	1	ΑΝΗΦΟΡΙΣΕΙ	1	1.0	True	low
both-known	ΑΝΕΡΧΟΜΕΝΗΣ	1	ΑΠΕΡΧΟΜΕΝΗΣ	1	1.0	True	low
neither-known	ΚΩΝΣΤΑΝΤΙΝΑΔΗ	1	ΚΩΝΣΤΑΝΤΙΝΑΛΗ	1	1.0	False	low
both-known	ΑΝΙΨΙΕΣ	1	ΑΝΙΨΙΟΣ	1	1.0	True	low
neither-known	ΠΑΝΤΕΖΕΛΟΣ	1	ΠΑΝΤΟΖΕΛΟΣ	1	1.0	False	low
both-known	ΕΠΙΣΚΕΥΑΖΑΝ	1	ΕΠΙΣΚΕΥΑΣΑΝ	1	1.0	True	low
both-known	ΓΕΝΙΩΝ	1	ΓΟΝΙΩΝ	1	1.0	True	low
neither-known	ΚΑΦΕΖΑΧΑΡΟΠΛΑΣΤΕΙΟ	1	ΚΑΦΕΣΑΧΑΡΟΠΛΑΣΤΕΙΟ	1	1.0	False	low
both-known	ΑΡΧΙΣΑΜΕ	1	ΑΡΧΙΣΑΝΕ	1	1.0	True	low
both-known	ΣΥΝΕΔΡΙΑΖΕΙ	1	ΣΥΝΕΔΡΙΑΣΕΙ	1	1.0	True	low
one-known	ΤΕΡΕΝ	1	ΤΕΡΟΝ	1	1.0	False	low
both-known	ΚΑΜΕΝΗΣ	1	ΧΑΜΕΝΗΣ	1	1.0	True	low
both-known	ΛΟΓΓΟΣ	1	ΛΟΓΙΟΣ	1	1.0	True	low
one-known	ΚΑΡΤΕΡΙ	1	ΚΑΤΤΕΡΙ	1	1.0	False	low
both-known	ΡΑΓΙΖΕΙ	1	ΡΑΓΙΣΕΙ	1	1.0	True	low
both-known	ΖΑΧΑΡΑ	1	ΣΑΧΑΡΑ	1	1.0	True	low
both-known	ΡΥΘΜΙΖΟΥΝ	1	ΡΥΘΜΙΣΟΥΝ	1	1.0	True	low
both-known	ΠΙΕΣΑ	1	ΠΙΣΣΑ	1	1.0	True	low
both-known	ΒΟΛΟΙ	1	ΡΟΛΟΙ	1	1.0	True	low
both-known	ΜΑΖΕΥΑΜΕ	1	ΜΑΖΕΨΑΜΕ	1	1.0	True	low
both-known	ΕΚΤΙΖΕ	1	ΕΧΤΙΖΕ	1	1.0	True	low
both-known	ΣΤΕΝΕΥΕΙ	1	ΣΤΕΝΕΨΕΙ	1	1.0	True	low
both-known	ΑΔΥΝΑΤΙΖΕΙ	1	ΑΔΥΝΑΤΙΣΕΙ	1	1.0	True	low
one-known	ΜΝΗΣΤΗΡΕΣ	1	ΜΝΗΣΤΗΡΟΣ	1	1.0	False	low
both-known	ΚΑΙΝΟΥΡΓΙΕΣ	1	ΚΑΙΝΟΥΡΓΙΟΣ	1	1.0	True	low
both-known	ΤΟΝΙΖΩ	1	ΤΟΝΙΣΩ	1	1.0	True	low
neither-known	ΔΙΑΚΟΝΑ	1	ΔΙΑΚΟΠΑ	1	1.0	False	low
neither-known	ΜΑΝΩΡΙΩΤΗΣ	1	ΜΑΝΩΤΙΩΤΗΣ	1	1.0	False	low
one-known	ΝΟΝΕΣ	1	ΠΟΝΕΣ	1	1.0	False	low
one-known	ΓΙΑΚΑ	1	ΓΚΑΚΑ	1	1.0	False	low
both-known	ΔΑΜΑΖΩ	1	ΔΑΜΑΣΩ	1	1.0	True	low
both-known	ΘΡΑΚΑ	1	ΦΡΑΚΑ	1	1.0	True	low
both-known	ΚΑΝΕΣ	1	ΧΑΝΕΣ	1	1.0	True	low
neither-known	ΕΣΠΟΥΔΑΖΕ	1	ΕΣΠΟΥΔΑΣΕ	1	1.0	False	low
neither-known	ΛΟΓΤΑΝΙΚΟΣ	1	ΛΟΙΤΑΝΙΚΟΣ	1	1.0	False	low
neither-known	ΒΕΡΤΑΔΕΙΚΑ	1	ΒΟΡΤΑΔΕΙΚΑ	1	1.0	False	low
neither-known	ΔΕΡΙΑ	1	ΔΟΡΙΑ	1	1.0	False	low
both-known	ΟΥΛΟΥ	1	ΦΥΛΟΥ	1	1.0	True	low
neither-known	ΠΟΝΕΣ	1	ΤΟΝΕΣ	1	1.0	False	low
neither-known	ΕΥΧΑΡΗΤΗΡΙΑ	1	ΣΥΧΑΡΗΤΗΡΙΑ	1	1.0	False	low
one-known	ΚΡΕΜΜΥΔΑΣ	1	ΚΡΟΜΜΥΔΑΣ	1	1.0	False	low
neither-known	ΞΑΣΦΑΛΙΖΕΙ	1	ΞΑΣΦΑΛΙΣΕΙ	1	1.0	False	low
neither-known	ΚΑΜΙΤΣΗ	1	ΚΑΝΙΤΣΗ	1	1.0	False	low
neither-known	ΠΡΟΩΘΕ	1	ΠΡΟΩΘΟ	1	1.0	False	low
one-known	ΠΕΡΟΥ	1	ΤΕΡΟΥ	1	1.0	False	low
both-known	ΜΟΙΡΑΖΟΥΝ	1	ΜΟΙΡΑΣΟΥΝ	1	1.0	True	low
neither-known	ΚΑΤΟΧΡΕΣ	1	ΚΑΤΟΧΡΟΣ	1	1.0	False	low
both-known	ΟΙΚΟΓΕΝΕΙΑΚΕΣ	1	ΟΙΚΟΓΕΝΕΙΑΚΟΣ	1	1.0	True	low
neither-known	ΚΑΛΛΙΜΕΠΟΥΛΟΥ	1	ΚΑΛΛΙΜΟΠΟΥΛΟΥ	1	1.0	False	low
both-known	ΟΡΘΙΕΣ	1	ΟΡΘΙΟΣ	1	1.0	True	low
neither-known	ΕΘΑΥΜΑΖΑ	1	ΕΘΑΥΜΑΣΑ	1	1.0	False	low
both-known	ΕΔΑΦΙΑ	1	ΕΛΑΦΙΑ	1	1.0	True	low
one-known	ΜΕΡΙΕΣ	1	ΜΕΡΙΟΣ	1	1.0	False	low
neither-known	ΜΠΟΓΡΗ	1	ΜΠΟΡΡΗ	1	1.0	False	low
both-known	ΕΙΡΗΝΙΚΕΣ	1	ΕΙΡΗΝΙΚΟΣ	1	1.0	True	low
